ref_consultation,org_acronyme,lot_numero,lot_intitule,categorie,description,estimation_ttc,caution_provisoire,qualifications,agrements,variante,reserve_pme
858914,o8p,1,,Fournitures,,28710000.0,30000.0,,,False,False
858944,i1t,1,,Travaux,,9612120.0,190000.0,Equipement / J- Electricite / J.4- Travaux d'éclairage public / Classe 1,,False,False
858952,o8p,1,,Travaux,,24204210.0,363063.0,,,False,False
858960,q9t,1,,Travaux,,4078868.36,80000.0,,,False,False
858968,o8p,1,,Travaux,,51882144.0,778232.0,,,False,False
858972,o8p,1,,Fournitures,,4719000.0,30000.0,,,False,False
858977,j0w,1,,Travaux,,501984.0,8000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 5,,False,False
859034,o8p,1,,Fournitures,,3960000.0,30000.0,,,False,False
859058,d4q,1,ACQUISITION DES PIÈCES DE RECHANGE DES POMPES pour la Centrale diesel LAAYOUNE,Fournitures,,489400.0,0.0,,,False,False
859058,d4q,2,ACQUISITION DES PIÈCES DE RECHANGE DES POMPES pour la Centrale diesel DAKHLA,Fournitures,,183000.0,0.0,,,False,False
859059,o8p,1,,Services,,509124.0,8000.0,Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DE TERRASSEMENT ET CHAUSSEES AVEC COUCHE DE ROULEMENT EN REVETEMENT SUPERFICIEL / Classe 2 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES CHAUSSEES BITUMINEUSES TYPE-1 A BASE DE MELANGE HYDROCARBONE COURANT / Classe 2,,False,False
859069,g3h,1,,Fournitures,,2864130.0,30000.0,,,False,True
859074,d4q,1,,Travaux,,962400.0,0.0,,,False,False
859083,d4q,1,,Fournitures,,3917900.0,50000.0,,,False,False
859092,i1t,1,Travaux de maintenance et d’entretien courant des espaces verts de la commune de Kenitra (Lot 1 ).,Travaux,les travaux de maintenance et d’entretien courant des espaces verts de la commune de Kenitra exécuté aux sites cités ci-dessous (article 4 – 1 du CPS),3881520.0,60000.0,Equipement / V- Amenagement d'espaces verts et jardins / V.1- aménagement d'espaces verts et jardins / Classe 1,,False,False
859092,i1t,2,Travaux de maintenance et d’entretien courant des espaces verts de la commune de Kenitra (Lot 2).,Travaux,les travaux de maintenance et d’entretien courant des espaces verts de la commune de Kenitra exécuté aux sites cités ci-dessous (article 4 – 2 du CPS),3881520.0,60000.0,Equipement / V- Amenagement d'espaces verts et jardins / V.1- aménagement d'espaces verts et jardins / Classe 1,,False,False
859273,j0w,1,,Fournitures,,1068000.0,21000.0,,,False,False
859429,g3h,1,"Lot N°1 - Fourniture des bornes, barrettes et accessoires pour éclairage public",Fournitures,"Marché Cadre : Fourniture d’accessoires électriques pour réseaux aériens, souterrains et éclairage public Lot N°1 - Fourniture des bornes, barrettes et accessoires pour éclairage public",125714.04,1000.0,,,True,False
859429,g3h,2,Lot N°2 - Fourniture des accessoires de connexion pour les réseaux aériens et souterrains HTA et BT,Fournitures,"Marché Cadre - Fourniture d’accessoires électriques pour réseaux aériens, souterrains et éclairage public Lot N°2 - Fourniture des accessoires de connexion pour les réseaux aériens et souterrains HTA et BT",373230.76,4000.0,,,True,False
859455,g3h,1,,Services,,3558000.0,70000.0,,,False,False
859894,q0x,1,,Fournitures,,1533360.0,30000.0,,,False,False
859999,g3h,1,,Fournitures,,2875392.0,30000.0,,,False,True
860000,g8e,1,,Services,,504000.0,10000.0,,,False,True
860065,o8p,1,,Services,,311520.0,5000.0,Laboratoires / CONTROLE DE QUALITE / CONTROLE DE LA QUALITE DE SIGNALISATION HORIZONTALE ROUTIERE / Classe 2 Laboratoires / CONTROLE DE QUALITE / CONTROLE DE LA QUALITE DE SIGNALISATION VERTICALE ROUTIERE / Classe 2,,False,False
860091,a1t,1,,Travaux,,1417675.02,15000.0,,,False,True
860125,o8p,1,,Fournitures,,4209600.0,30000.0,,,True,False
860144,g3h,1,,Travaux,,29232139.2,550000.0,"Equipement / K- Courants faibles, traitement acoustique et audio-visuel / K.1- Installations téléphoniques / Classe 1 Equipement / K- Courants faibles, traitement acoustique et audio-visuel / K.4- Gestion technique centralisée / Classe 1 Equipement / K- Courants faibles, traitement acoustique et audio-visuel / K.5- Contrôle d'accès / Classe 1 Equipement / K- Courants faibles, traitement acoustique et audio-visuel / K.6- Pré-câblage et réseau informatique / Classe 1 Equipement / K- Courants faibles, traitement acoustique et audio-visuel / K.7- Détection et protection incendie et extinction automatique / Classe 1",,False,False
860278,o8p,1,,Fournitures,,3100800.0,30000.0,,,True,False
860315,f8y,1,,Services,,665000.0,10000.0,,,False,False
860486,o8p,1,,Fournitures,,0.0,100000.0,,,False,False
860537,g8e,1,,Fournitures,,3286440.0,45000.0,Equipement / X- Signalisation et equipements de securite / X.2- Travaux de signalisation verticale et équipements de sécurité / Classe 1,,False,False
860567,l1f,1,,Services,,475000.0,15000.0,,,False,False
860575,g3h,1,,Services,,2765034.0,28000.0,,,False,False
860719,e5w,1,,Travaux,,8331818.22,160000.0,,,True,False
860781,g3h,1,,Travaux,,1329577.2,26500.0,,,False,False
860786,h5r,1,,Services,,6400000.0,0.0,,,False,False
860811,d4q,1,,Travaux,,3529149.92,50000.0,,"D18- Réseaux d'électricité basse et moyenne tension, réseaux téléphoniques et éclairage public",False,False
860813,d4q,1,,Fournitures,,5117184.0,100000.0,,,False,False
860867,d4q,1,,Travaux,,1801200.0,18000.0,,,False,False
860916,p1v,1,,Travaux,,10966423.5,180000.0,,,False,False
860932,d4q,1,,Services,,216816.0,0.0,,,False,True
860945,g3h,1,,Travaux,,1497090.0,22000.0,Equipement / A- Construction / A.5- Travaux d’aménagement et de réhabilitation de bâtiments / Classe 4,,False,False
860977,d4q,1,,Travaux,,838572.0,0.0,,,False,True
860988,o8p,1,Lot 1 : Aéroport FES SAIS,Travaux,Travaux de mise à niveau des murs de clôtures et chemins de rondes aux divers aéroports. Lot 1 : Aéroport FES SAIS,7368960.0,110000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 3,,False,False
860988,o8p,10,Lot 10 : Aéroport de BOUARFA,Travaux,Travaux de mise à niveau des murs de clôtures et chemins de rondes aux divers aéroports. Lot 10 : Aéroport de BOUARFA,6469560.0,97000.0,Equipement / B- Travaux routiers et voirie urbaine / B.1- Travaux de terrassements routiers courants / Classe 3,,False,False
860988,o8p,11,Lot 11 : Aéroport TANTAN/PLAGE BLANCHE,Travaux,Travaux de mise à niveau des murs de clôtures et chemins de rondes aux divers aéroports. Lot 11 : Aéroport TANTAN/PLAGE BLANCHE,15953700.0,239000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 2,,False,False
860988,o8p,12,Lot 12 : Aéroport de GUELMIME,Travaux,Travaux de mise à niveau des murs de clôtures et chemins de rondes aux divers aéroports. Lot 12 : Aéroport de GUELMIME,8554950.0,128000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 3,,False,False
860988,o8p,13,Lot 13 : Aéroport MARRAKECH MENARA,Travaux,Travaux de mise à niveau des murs de clôtures et chemins de rondes aux divers aéroports. Lot 13 : Aéroport MARRAKECH MENARA,2744850.0,40000.0,Equipement / B- Travaux routiers et voirie urbaine / B.1- Travaux de terrassements routiers courants / Classe 4,,False,False
860988,o8p,14,Lot 14 : Aéroport AGADIR AL MASSIRA,Travaux,Travaux de mise à niveau des murs de clôtures et chemins de rondes aux divers aéroports. Lot 14 : Aéroport AGADIR AL MASSIRA,8243400.0,123000.0,Equipement / B- Travaux routiers et voirie urbaine / B.1- Travaux de terrassements routiers courants / Classe 3,,False,False
860988,o8p,2,Lot 2 : Aéroport NADOR EL AROUI,Travaux,Travaux de mise à niveau des murs de clôtures et chemins de rondes aux divers aéroports. Lot 2 : Aéroport NADOR EL AROUI,20922300.0,310000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 2,,False,False
860988,o8p,3,Lot 3 : Aéroport LAAYOUNE HASSAN 1ER,Travaux,Travaux de mise à niveau des murs de clôtures et chemins de rondes aux divers aéroports Lot 3 : Aéroport LAAYOUNE HASSAN 1ER,10560900.0,150000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 3,,False,False
860988,o8p,4,Lot 4 : Aéroport de DAKHLA,Travaux,Travaux de mise à niveau des murs de clôtures et chemins de rondes aux divers aéroports Lot 4 : Aéroport de DAKHLA,6611100.0,99000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 3,,False,False
860988,o8p,5,Lot 5 : Aéroport de BENSLIMANE,Travaux,Travaux de mise à niveau des murs de clôtures et chemins de rondes aux divers aéroports. Lot 5 : Aéroport de BENSLIMANE,6887760.0,100000.0,Equipement / B- Travaux routiers et voirie urbaine / B.1- Travaux de terrassements routiers courants / Classe 3,,False,False
860988,o8p,6,Lot 6 : Aéroport CASABLANCA TIT MELLIL,Travaux,Travaux de mise à niveau des murs de clôtures et chemins de rondes aux divers aéroports. Lot 6 : Aéroport CASABLANCA TIT MELLIL,4342140.0,65000.0,Equipement / B- Travaux routiers et voirie urbaine / B.1- Travaux de terrassements routiers courants / Classe 3,,False,False
860988,o8p,7,Lot 7 : Aéroport d’OUARZAZATE,Travaux,Travaux de mise à niveau des murs de clôtures et chemins de rondes aux divers aéroports. Lot 7 : Aéroport d’OUARZAZATE,2144736.0,30000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 4,,False,False
860988,o8p,8,Lot 8 : Aéroport de ZAGORA,Travaux,Travaux de mise à niveau des murs de clôtures et chemins de rondes aux divers aéroports. Lot 8 : Aéroport de ZAGORA,7803300.0,117000.0,Equipement / B- Travaux routiers et voirie urbaine / B.1- Travaux de terrassements routiers courants / Classe 3,,False,False
860988,o8p,9,Lot 9 : Aéroport ESSAOUIRA MOGADOR,Travaux,Travaux de mise à niveau des murs de clôtures et chemins de rondes aux divers aéroports. Lot 9 : Aéroport ESSAOUIRA MOGADOR,7255500.0,108000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 3,,False,False
860994,d4q,1,,Travaux,,3377901.89,50000.0,,,False,False
861015,q1s,1,,Fournitures,,88300000.0,1600000.0,,,False,False
861096,s5z,1,,Services,,8823785.47,150000.0,,,False,False
861098,o8p,1,,Services,,171960.0,3000.0,Laboratoires / ETUDES GEOTECHNIQUES / ETUDES GEOTECHNIQUES ROUTIERES COURANTES / Classe 2 Laboratoires / ETUDES GEOTECHNIQUES / ETUDES GEOTECHNIQUES DES OUVRAGES COURANTS / Classe 2,,False,False
861114,d4q,1,,Services,,106440480.0,500000.0,,,False,False
861162,d4q,1,,Travaux,,3999996.0,40000.0,,,False,False
861166,o8p,1,,Services,,360000.0,7000.0,,,False,True
861185,j8k,1,,Fournitures,,2088800.0,0.0,,,False,False
861225,d4q,1,,Fournitures,,321600.0,3300.0,,,False,True
861272,d4q,1,,Travaux,,720000.0,7200.0,,,False,True
861371,a2a,1,,Travaux,,230000.0,6900.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 5,,False,False
861381,o8p,1,,Travaux,,8231226.0,130000.0,Equipement / A- Construction / A.5- Travaux d’aménagement et de réhabilitation de bâtiments / Classe 3,,False,False
861383,o8p,1,,Travaux,,8814678.0,150000.0,Equipement / A- Construction / A.5- Travaux d’aménagement et de réhabilitation de bâtiments / Classe 3,,False,False
861392,o8p,1,,Travaux,,6157080.0,100000.0,Equipement / A- Construction / A.5- Travaux d’aménagement et de réhabilitation de bâtiments / Classe 3,,False,False
861404,o8p,1,,Travaux,,18640976.4,300000.0,Equipement / A- Construction / A.5- Travaux d’aménagement et de réhabilitation de bâtiments / Classe 2,,False,False
861435,k2q,1,,Travaux,,156000000.0,3000000.0,Equipement / F- Barrages et ouvrages hydrauliques y afferents / F.1- Travaux de fouilles à l'air libre / Classe S Equipement / F- Barrages et ouvrages hydrauliques y afferents / F.3- Préparation et mise en place des remblais / Classe S Equipement / F- Barrages et ouvrages hydrauliques y afferents / F.4- Fabrication et mise en place des bétons conventionnels / Classe S Equipement / F- Barrages et ouvrages hydrauliques y afferents / F.5- Béton compacté au rouleau (BCR) / Classe S,,False,False
861456,g8e,1,,Travaux,,31978698.0,450000.0,Equipement / V- Amenagement d'espaces verts et jardins / V.1- aménagement d'espaces verts et jardins / Classe 1 Equipement / C- Eau potable - Assainissement - Conduites / C.1- Réseaux de conduites sous pression de petit diamètre inférieur ou égal à 400 mm et ouvrages annexes / Classe 3,,False,False
861463,o8p,1,,Services,,543600.0,10000.0,,"D4. Routes, Autoroutes, Transport D5. Ouvrages d'art D20- Géologie, géophysique, hydrologie, hydrogéologie",False,False
861476,a2a,1,,Services,,1850040.0,30000.0,,D6. Barrages,False,False
861520,g8e,1,,Services,,6890340.0,100000.0,Laboratoires / ETUDES GEOTECHNIQUES / ETUDES GEOTECHNIQUES DES BATIMENTS NON COURANTS / Classe 1 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES GROS Å’UVRE DES BATIMENTS NON COURANTS / Classe 1 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES LOTS SECONDAIRES DES BATIMENTS / Classe 1 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES STRUCTURES METALLIQUES / Classe 1,,False,False
861529,j8k,1,,Travaux,,61538551.2,600000.0,,,False,False
861554,l1f,1,,Services,,0.0,750000.0,,,False,False
861556,d0q,1,,Services,,160000.0,3000.0,,"D17- Voirie, réseaux d'assainissement et eau potable",False,True
861600,i1t,1,,Services,,564000.0,11000.0,,"D3. Hydraulique urbaine D4. Routes, Autoroutes, Transport D5. Ouvrages d'art D17- Voirie, réseaux d'assainissement et eau potable",False,False
861625,g3h,1,,Services,,480000.0,9000.0,,,False,False
861626,g3h,1,,Travaux,,386400.0,7000.0,,,False,True
861628,g3h,1,,Travaux,,120000.0,2200.0,,,False,True
861632,d4q,1,,Travaux,,3305760.0,50000.0,,,False,False
861635,d4q,1,,Travaux,,6973776.0,0.0,,,False,False
861657,d4q,1,,Travaux,,450000.0,4500.0,,,False,True
861694,d4q,1,,Services,,750000.0,7500.0,,,False,True
861715,d4q,1,,Travaux,,960000.0,9600.0,,,False,True
861750,d4q,1,,Services,,240000.0,3000.0,,,False,True
861766,h5j,1,Réception des fonds de fouilles et essais de contrôle de la qualité des matériaux relatifs aux travaux de construction de la Prison Locale d’Al Hoceima,Services,,591360.0,0.0,Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES GROS Å’UVRE DES BATIMENTS NON COURANTS / Classe 3,,False,False
861766,h5j,2,Réception des fonds de fouilles et essais de contrôle de la qualité des matériaux relatifs aux travaux de construction de la Prison Locale de Chichaoua.,Services,,507300.0,0.0,Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES GROS Å’UVRE DES BATIMENTS NON COURANTS / Classe 3,,False,False
861772,d4q,1,,Fournitures,,780000.0,7800.0,,,False,False
861801,e5w,1,,Travaux,,9913503.6,90000.0,Equipement / O- Revetements / O.1- Travaux de revêtements courants / Classe 2,,False,True
861830,o8p,1,,Services,,219780.0,4000.0,Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES GROS Å’UVRE DES BATIMENTS NON COURANTS / Classe 3 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES LOTS SECONDAIRES DES BATIMENTS / Classe 3,,False,False
861835,d4q,1,Peinture des équipements de la centrale TAG Kenitra,Travaux,,2619900.0,50000.0,,,False,True
861835,d4q,2,Peinture des équipements de la centrale TAG Tétouan,Travaux,,453900.0,0.0,,,False,True
861844,o8p,1,,Services,,524160.0,8000.0,,,False,False
861848,o8p,1,,Services,,524160.0,8000.0,,,False,False
861859,q1s,1,,Fournitures,,489720.0,9500.0,,,False,True
861860,o8p,1,,Services,,524160.0,8000.0,,,False,False
861871,q9t,1,ACHAT ET MISE EN MARCHE DU MATERIEL MEDICO –TECHNIQUE,Fournitures,ACHAT ET MISE EN MARCHE DU MATERIEL MEDICO –TECHNIQUE,2519760.0,50000.0,,,False,False
861871,q9t,2,ACHAT ET MISE EN MARCHE DU MATERIEL MEDICO –TECHNIQUE DE L’OPHTALMOLOGIE,Fournitures,ACHAT ET MISE EN MARCHE DU MATERIEL MEDICO –TECHNIQUE DE L’OPHTALMOLOGIE,618000.0,12000.0,,,False,False
861871,q9t,3,ACHAT ET MISE EN MARCHE DU MATERIEL MEDICO –TECHNIQUE D’OTO- RHINO- LARYNGOLOGIE,Fournitures,ACHAT ET MISE EN MARCHE DU MATERIEL MEDICO –TECHNIQUE D’OTO- RHINO- LARYNGOLOGIE,1100400.0,22000.0,,,False,False
861871,q9t,4,ACHAT DU MOBILIER DE BUREAU,Fournitures,ACHAT DU MOBILIER DE BUREAU,667968.0,13000.0,,,False,False
861871,q9t,5,ACHAT ET MISE EN MARCHE DE MATERIEL INFORMATIQUE,Fournitures,ACHAT ET MISE EN MARCHE DE MATERIEL INFORMATIQUE,436800.0,8700.0,,,False,False
861874,o8p,1,,Services,,524160.0,8000.0,,,False,False
861881,q9t,1,,Services,,7030534.06,100000.0,,,False,False
861888,o8p,1,,Services,,13058397.5,195000.0,,,False,False
861894,d4q,1,,Travaux,,1999920.0,20000.0,Equipement / I- Equipements hydromecaniques - Traitement d'eau potable - Automatisme / I.6- Travaux d'installation des équipements hydro-électromécaniques pour stations de pompage / Classe 4,,False,True
861901,h5r,1,,Services,,24250.0,20000.0,,,False,True
861904,d4q,1,,Services,,4200000.0,42000.0,,,False,False
861905,p1v,1,,Travaux,,1197319.2,20000.0,,,False,True
861909,o4d,1,,Services,,1808394.59,27400.0,,,False,True
861910,h5r,1,,Services,,3109.12,10000.0,,,False,True
861912,d4q,1,,Travaux,,18960000.0,189600.0,Equipement / C- Eau potable - Assainissement - Conduites / C.1- Réseaux de conduites sous pression de petit diamètre inférieur ou égal à 400 mm et ouvrages annexes / Classe 2,,False,False
861921,j0w,1,,Travaux,,376002.0,7000.0,Equipement / B- Travaux routiers et voirie urbaine / B.1- Travaux de terrassements routiers courants / Classe 5 Equipement / B- Travaux routiers et voirie urbaine / B.3- Ouvrages d'assainissement routiers et traitement de l'environnement / Classe 5 Equipement / B- Travaux routiers et voirie urbaine / B.4- Travaux de terrassements et ouvrages d'assainissement sur la voirie urbaine / Classe 5,,False,False
861935,g3h,1,,Travaux,,1379962.08,20000.0,,,False,False
861956,d4q,1,,Services,,960016.8,9700.0,,,False,True
861957,g3h,1,,Travaux,,762660.0,10000.0,Equipement / A- Construction / A.1- Travaux de fouilles à l’air libre / Classe 5 Equipement / A- Construction / A.5- Travaux d’aménagement et de réhabilitation de bâtiments / Classe 5,,False,False
861959,d4q,1,,Travaux,,35048952.0,350500.0,,,False,False
861973,d4q,1,,Fournitures,,45023362.2,500000.0,,,False,False
862033,o8p,1,,Services,,724800.0,12000.0,,"D4. Routes, Autoroutes, Transport D5. Ouvrages d'art",False,False
862039,o8p,1,,Services,,972306.0,15000.0,Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DE TERRASSEMENT ET CHAUSSEES AVEC COUCHE DE ROULEMENT EN REVETEMENT SUPERFICIEL / Classe 1 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES CHAUSSEES BITUMINEUSES TYPE-1 A BASE DE MELANGE HYDROCARBONE COURANT / Classe 1 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES CHAUSSEES BITUMINEUSES TYPE-2 A BASE DE MELANGE HYDROCARBONE NON COURANT Y COMPRIS LE CONTROLE DES ETUDES DE FORMULATIONS DE BITUME / Classe 1 Laboratoires / CONTROLE DE QUALITE / CONTROLE DE LA QUALITE DE SIGNALISATION HORIZONTALE ROUTIERE / Classe 1 Laboratoires / CONTROLE DE QUALITE / CONTROLE DE LA QUALITE DE SIGNALISATION VERTICALE ROUTIERE / Classe 1,,False,False
862050,d4q,1,,Travaux,,3000000.0,30000.0,,,False,False
862096,d4q,1,,Travaux,,27600000.0,276000.0,,,True,False
862097,f9f,1,,Travaux,,262626.24,5000.0,,"D18- Réseaux d'électricité basse et moyenne tension, réseaux téléphoniques et éclairage public",False,False
862130,d4q,1,,Travaux,,504000.0,5100.0,,,False,False
862135,d4q,1,,Fournitures,,669000.0,0.0,,,False,False
862152,g3h,1,,Travaux,,749448.0,10000.0,Equipement / A- Construction / A.5- Travaux d’aménagement et de réhabilitation de bâtiments / Classe 5,,False,False
862193,a1t,1,,Services,,9000000.0,0.0,,,False,False
862205,j8k,1,,Travaux,,10277768.81,150000.0,"Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 3 Habitat / 9 Gros-oeuvre / 9.1 Travaux courant en béton armé et maçonnerie. / Classe 4 Equipement / O- Revetements / O.1- Travaux de revêtements courants / Classe 2 Equipement / L- Menuiserie - Charpente / L.4- Menuiserie aluminium / Classe 2 Equipement / M- Plomberie - Chauffage - Climatisation / M.3- Travaux d'installation courante de chauffage et climatisation / Classe 2 Habitat / 11 Menuiserie métallique, aluminium et en pvc / 11.1 Sans objet. / Classe 3 Habitat / 13 Plomberie - Chauffage - Climatisation / 13.6 Travaux d'installation de gaz et d'air comprimé. / Classe 3",,False,True
862257,o8p,1,,Fournitures,,0.0,0.0,,,False,False
862291,j8k,1,,Travaux,,13934100.0,211800.0,Equipement / B- Travaux routiers et voirie urbaine / B.11- Travaux de dallage et bétonnage de la voirie urbaine / Classe 3 Equipement / B- Travaux routiers et voirie urbaine / B.6- Assises traitées et enrobés à chaud / Classe 3 Equipement / C- Eau potable - Assainissement - Conduites / C.3- Travaux courants de réseaux d’assainissement et ouvrages annexes / Classe 4 Habitat / 2 Travaux De Voirie / 2.2 Sans objet. / Classe 4 Habitat / 2 Travaux De Voirie / 2.3 Travaux d'assainissement de voirie. / Classe 4 Habitat / 3 Assainissement - Pose de conduites / 3.1 Travaux simples d'assainissement - conduites et ouvrages annexes. / Classe 2,,False,False
862300,d4q,1,,Services,,960000.0,9600.0,,,False,False
862301,d4q,1,,Fournitures,,504384.0,0.0,,,False,True
862312,d4q,1,,Fournitures,,1605400.0,20000.0,,,False,False
862320,d4q,1,,Services,,180000.0,3000.0,,,False,True
862331,d4q,1,,Services,,240000.0,3000.0,,,False,True
862342,g3h,1,Lot 01 : Travaux de réalisation du collecteur gravitaire longeant avenue al Qods (entre place Koweit et station de pompage Beni Makada,Travaux,Travaux de réalisation du collecteur gravitaire longeant avenue al Qods entre place Koweit et station de pompage Beni Makada,19331991.12,350000.0,,,False,False
862342,g3h,3,Lot 03 : Travaux de réalisation de la conduite de refoulement,Travaux,Travaux de réalisation de la conduite de refoulement,26484828.0,500000.0,,,False,False
862342,g3h,4,Lot 04 : Travaux de réalisation du collecteur gravitaire (galerie T180 et conduite DN 1000),Travaux,Travaux de réalisation du collecteur gravitaire (galerie T180 et conduite DN 1000),57474617.28,1000000.0,,,False,False
862342,g3h,5,Lot 05 : travaux de réalisation du collecteur gravitaire (Tronçon Galerie T180 sur un linéaire de 2324 ml),Travaux,travaux de réalisation du collecteur gravitaire (Tronçon Galerie T180 sur un linéaire de 2324 ml),40947359.04,800000.0,,,False,False
862342,g3h,6,Lot 6 : travaux de réalisation du collecteur gravitaire (Tronçon Galerie T180 sur un linéaire de 2257 ml),Travaux,travaux de réalisation du collecteur gravitaire (Tronçon Galerie T180 sur un linéaire de 2257 ml),36978480.72,700000.0,,,False,False
862349,d4q,1,,Travaux,,600000.0,6000.0,,,False,False
862351,d4q,1,,Travaux,,480000.0,4800.0,,,False,False
862354,d4q,1,,Travaux,,1200000.0,12000.0,,,False,True
862355,d4q,1,,Travaux,,2000400.0,20100.0,,,False,False
862356,d4q,1,,Fournitures,,2160000.0,21600.0,,,False,False
862357,d4q,1,,Travaux,,999600.0,10000.0,,,False,False
862358,g3h,1,,Fournitures,,4270000.0,85000.0,,,False,False
862359,g3h,1,,Travaux,,4560000.0,65000.0,,,False,False
862366,j0w,1,,Travaux,,98764404.0,1400000.0,Equipement / A- Construction / A.1- Travaux de fouilles à l’air libre / Classe S Equipement / A- Construction / A.4- Travaux exceptionnels en béton armé pour bâtiment / Classe S Equipement / J- Electricite / J.1- Travaux d'installation électrique pour usage interne / Classe 1,,False,False
862383,d4q,1,,Fournitures,,3517200.0,50000.0,,,False,False
862384,y6u,1,,Services,,6021640.8,120432.81,,,False,False
862391,o8p,1,,Travaux,,7200000.0,75000.0,,,False,False
862395,d4q,1,,Travaux,,599970.0,6000.0,,,False,True
862398,d4q,1,,Travaux,,54000.0,5400.0,,,False,True
862402,d4q,1,,Travaux,,597360.0,6000.0,,,False,False
862425,h5r,1,,Services,,367200.0,7000.0,,"D4. Routes, Autoroutes, Transport D5. Ouvrages d'art",False,True
862429,q1s,1,,Fournitures,,278400.0,5000.0,,,False,True
862439,d4q,1,,Travaux,,13282000.0,200000.0,,,False,False
862440,q1s,1,,Travaux,,116400.0,2000.0,,,False,True
862453,x6c,1,,Fournitures,,1683960.0,25200.0,,,False,False
862464,f9f,1,,Travaux,,1840459.2,35000.0,Equipement / J- Electricite / J.6- Réalisation de réseau électrique MT et transformation MT-BT et réseaux basse tension / Classe 3,"D18- Réseaux d'électricité basse et moyenne tension, réseaux téléphoniques et éclairage public",False,False
862466,d4q,1,,Travaux,,5420400.0,54300.0,,,False,False
862486,a1t,1,,Services,,499500.0,10000.0,,,False,False
862498,d4q,1,,Fournitures,,1005360.0,10000.0,,,False,True
862499,d4q,1,,Travaux,,7024560.0,70300.0,,,False,False
862503,d4q,1,,Travaux,,599874.0,6000.0,,,False,True
862504,d4q,1,,Fournitures,,384000.0,3900.0,,,False,False
862517,d4q,1,,Travaux,,300000.0,3000.0,,,False,True
862526,d4q,1,,Travaux,,1200000.0,12000.0,,,False,False
862529,d4q,1,,Travaux,,1497456.0,15000.0,,,False,False
862532,d4q,1,,Travaux,,480000.0,0.0,,,False,False
862546,d4q,1,,Travaux,,240000.0,3000.0,,,False,True
862574,o8p,1,,Services,,959424.0,7500.0,,,False,False
862592,j0w,1,,Travaux,,1722672.0,30000.0,Equipement / A- Construction / A.6- Travaux de construction des réservoirs courants en béton armé de capacité inférieure ou égale à 1000 m3 / Classe 5 Equipement / C- Eau potable - Assainissement - Conduites / C.1- Réseaux de conduites sous pression de petit diamètre inférieur ou égal à 400 mm et ouvrages annexes / Classe 5 Equipement / J- Electricite / J.3- Travaux d’installation électrique de plaques solaires / Classe 4,,False,False
862594,d4q,1,,Services,,915024.0,9200.0,,,False,True
862597,d4q,1,,Travaux,,2580000.0,0.0,,,False,True
862599,p8x,1,,Travaux,,6905196.0,138000.0,,,False,True
862601,j0w,1,,Travaux,,2620890.0,50000.0,Equipement / A- Construction / A.6- Travaux de construction des réservoirs courants en béton armé de capacité inférieure ou égale à 1000 m3 / Classe 5 Equipement / C- Eau potable - Assainissement - Conduites / C.1- Réseaux de conduites sous pression de petit diamètre inférieur ou égal à 400 mm et ouvrages annexes / Classe 5 Equipement / J- Electricite / J.3- Travaux d’installation électrique de plaques solaires / Classe 4,,False,False
862602,d4q,1,,Fournitures,,336000.0,3400.0,,,False,True
862610,d4q,1,,Travaux,,4999992.0,50000.0,,,False,False
862611,d4q,1,,Travaux,,550698.0,0.0,,,False,True
862613,p1v,1,,Fournitures,,0.0,3500.0,,,False,True
